,A,B
10/18/2022,0.736685854,0.728
10/19/2022,0.736508165,0.7265
10/20/2022,0.737707918,0.7265
10/21/2022,0.741244335,0.7332
10/24/2022,0.739019096,0.7297
10/25/2022,0.742774029,0.7349
10/26/2022,0.738122862,0.7379
10/27/2022,0.7403264,0.7372
10/28/2022,0.737519576,0.7355
10/31/2022,0.737345455,0.734
11/1/2022,0.735733598,0.7337
11/2/2022,0.733212195,0.7293
11/3/2022,0.732725256,0.7275
11/4/2022,0.741751669,0.7419
11/7/2022,0.741672843,0.7411
11/8/2022,0.741790219,0.7448
11/9/2022,0.738579465,0.7393
11/10/2022,0.74615343,0.7505
11/11/2022,0.748700802,0.7533
11/14/2022,0.744205039,0.7511
11/15/2022,0.745678092,0.753
11/16/2022,0.745132877,0.7502
11/17/2022,0.74360533,0.7503
11/18/2022,0.741925142,0.7477
11/21/2022,0.741124311,0.7436
11/22/2022,0.745885549,0.7477
11/23/2022,0.748325961,0.7489
11/24/2022,0.747463629,0.7498
11/25/2022,0.747651407,0.7474
11/28/2022,0.745396728,0.7409
11/29/2022,0.746396344,0.7364
11/30/2022,0.75261051,0.7456
12/1/2022,0.753248992,0.7445
12/2/2022,0.749668298,0.7425
12/5/2022,0.740961073,0.7359
12/6/2022,0.737391622,0.7324
12/7/2022,0.741362643,0.7324
12/8/2022,0.740680826,0.7356
12/9/2022,0.739741611,0.7329
12/12/2022,0.738997033,0.7334
12/13/2022,0.743249688,0.7383
12/14/2022,0.741997939,0.7381
12/15/2022,0.735309788,0.7322
12/16/2022,0.734895377,0.73
12/19/2022,0.730129928,0.7327
12/20/2022,0.733862702,0.7347
12/21/2022,0.740102741,0.7346
12/22/2022,0.736981694,0.7322
12/23/2022,0.742725652,0.7354
12/26/2022,0.74266146,0.7363
12/27/2022,0.739474872,0.7395
12/28/2022,0.741480442,0.7348
12/29/2022,0.743463225,0.7381
12/30/2022,0.74124355,0.7378
1/2/2023,0.741118701,0.7367
1/3/2023,0.740067081,0.7315
1/4/2023,0.741757858,0.742
1/5/2023,0.737866479,0.7369
1/6/2023,0.749637339,0.7438
1/9/2023,0.749584925,0.7469
1/10/2023,0.748887388,0.7448
1/11/2023,0.748638972,0.7449
1/12/2023,0.752752328,0.7481
1/13/2023,0.743997091,0.7465
1/16/2023,0.739224434,0.7458
1/17/2023,0.740349362,0.7469
1/18/2023,0.740133223,0.7411
1/19/2023,0.739841208,0.7426
1/20/2023,0.746208716,0.7474
1/23/2023,0.748040964,0.7481
1/24/2023,0.748604769,0.748
1/25/2023,0.7487074,0.7467
1/26/2023,0.750400203,0.7507
1/27/2023,0.752017359,0.7513
1/30/2023,0.750124116,0.747
1/31/2023,0.755034269,0.7515
2/1/2023,0.756113954,0.7524
2/2/2023,0.753829074,0.751
2/3/2023,0.750857525,0.7465
2/6/2023,0.74651508,0.7437
2/7/2023,0.749640083,0.7463
2/8/2023,0.74837954,0.7437
2/9/2023,0.745925608,0.7433
2/10/2023,0.750826872,0.7494
2/13/2023,0.751775503,0.75
2/14/2023,0.753075127,0.7498
2/15/2023,0.751685956,0.7466
2/16/2023,0.746102291,0.7431
2/17/2023,0.747461315,0.7422
2/20/2023,0.745747879,0.7433
2/21/2023,0.740899317,0.7386
2/22/2023,0.740352076,0.7379
2/23/2023,0.740490496,0.7381
2/24/2023,0.73759673,0.7347
2/27/2023,0.740289962,0.7366
2/28/2023,0.736295566,0.7328
3/1/2023,0.737954419,0.7356
3/2/2023,0.74049361,0.7355
3/3/2023,0.743044753,0.7354
3/6/2023,0.740637779,0.7346
3/7/2023,0.734011985,0.7271
3/8/2023,0.731367619,0.7244
3/9/2023,0.726900274,0.7232
3/10/2023,0.726411216,0.723
3/13/2023,0.731421359,0.7283
3/14/2023,0.731648031,0.7307
3/15/2023,0.732173781,0.7263
3/16/2023,0.735507751,0.7288
3/17/2023,0.736603014,0.7283
3/20/2023,0.736373238,0.7318
3/21/2023,0.736160589,0.7292
3/22/2023,0.736265139,0.7283
3/23/2023,0.736053815,0.7291
3/24/2023,0.739784197,0.7276
3/27/2023,0.740084228,0.732
3/28/2023,0.743140925,0.7353
3/29/2023,0.745104119,0.7375
3/30/2023,0.745463775,0.7395
3/31/2023,0.750877217,0.7398
4/3/2023,0.752110042,0.7442
4/4/2023,0.752823379,0.7438
4/5/2023,0.754672259,0.7431
4/6/2023,0.75550563,0.7411
4/7/2023,0.74934293,0.7401
4/10/2023,0.752631775,0.7402
4/11/2023,0.754337683,0.7426
4/12/2023,0.756072894,0.744
4/13/2023,0.759602454,0.7498
4/14/2023,0.75564826,0.7477
4/17/2023,0.755351558,0.7466
4/18/2023,0.755840665,0.7469
4/19/2023,0.753967098,0.7429
4/20/2023,0.751717848,0.742
4/21/2023,0.74861239,0.7387
4/24/2023,0.751203017,0.7385
4/25/2023,0.745382644,0.7338
4/26/2023,0.744413728,0.7333
4/27/2023,0.74711739,0.7357
4/28/2023,0.748954917,0.7379
5/1/2023,0.745955018,0.7384
5/2/2023,0.742750157,0.7339
5/3/2023,0.742203383,0.7345
5/4/2023,0.739549322,0.7386
5/5/2023,0.747931166,0.7477
5/8/2023,0.748524918,0.7477
5/9/2023,0.745967027,0.7472
5/10/2023,0.747673252,0.7478
5/11/2023,0.744571205,0.7412
5/12/2023,0.743388878,0.738
5/15/2023,0.74664698,0.7426
5/16/2023,0.745672851,0.7418
5/17/2023,0.748572105,0.7432
5/18/2023,0.746795736,0.7406
5/19/2023,0.741895524,0.7404
5/22/2023,0.73926823,0.7404
5/23/2023,0.739662667,0.7405
5/24/2023,0.737023217,0.7356
5/25/2023,0.733621526,0.733
5/26/2023,0.738363364,0.7345
5/29/2023,0.739822688,0.7357
5/30/2023,0.73726206,0.7352
5/31/2023,0.736146286,0.7367
6/1/2023,0.744032279,0.7435
6/2/2023,0.744606547,0.7449
6/5/2023,0.746238082,0.7438
6/6/2023,0.749336169,0.7461
6/7/2023,0.752845981,0.748
6/8/2023,0.754214854,0.7486
6/9/2023,0.749133921,0.7496
6/12/2023,0.745105272,0.7481
6/13/2023,0.748313354,0.7509
6/14/2023,0.748707201,0.7505
6/15/2023,0.751300726,0.7562
6/16/2023,0.754794593,0.7576
6/19/2023,0.755626706,0.757
6/20/2023,0.75323878,0.7555
6/21/2023,0.757289319,0.7597
6/22/2023,0.756222285,0.7604
6/23/2023,0.752924048,0.7586
6/26/2023,0.75067168,0.7602
6/27/2023,0.748498155,0.758
6/28/2023,0.74748622,0.7543
6/29/2023,0.746778767,0.7546
6/30/2023,0.746090212,0.7552
7/3/2023,0.74480961,0.7547
7/4/2023,0.745986489,0.7562
7/5/2023,0.747742886,0.7529
7/6/2023,0.745276609,0.748
7/7/2023,0.75007627,0.7534
7/10/2023,0.750703231,0.753
7/11/2023,0.754203311,0.7558
7/12/2023,0.756827293,0.7583
7/13/2023,0.759336718,0.7628
7/14/2023,0.758042309,0.7566
7/17/2023,0.757758187,0.7576
7/18/2023,0.758617709,0.7594
7/19/2023,0.758653769,0.7596
7/20/2023,0.757237504,0.7592
7/21/2023,0.755483035,0.7562
7/24/2023,0.758233661,0.7594
7/25/2023,0.760781489,0.7592
7/26/2023,0.760436615,0.7571
7/27/2023,0.758999688,0.7562
7/28/2023,0.759811538,0.7555
7/31/2023,0.759502213,0.7581
8/1/2023,0.758536919,0.7529
8/2/2023,0.752093639,0.749
8/3/2023,0.753726217,0.7489
8/4/2023,0.75424151,0.7475
8/7/2023,0.755789609,0.7479
8/8/2023,0.754051211,0.7452
8/9/2023,0.755637711,0.7452
8/10/2023,0.755039902,0.7436
8/11/2023,0.756010487,0.7441
8/14/2023,0.754208685,0.7429
8/15/2023,0.750806398,0.7409
8/16/2023,0.74966817,0.739
8/17/2023,0.74827577,0.7382
8/18/2023,0.748034149,0.7379
8/21/2023,0.747659013,0.7383
8/22/2023,0.746845886,0.738
8/23/2023,0.748213595,0.7393
8/24/2023,0.746255369,0.7363
8/25/2023,0.748417852,0.7352
8/28/2023,0.75058672,0.7353
8/29/2023,0.753564116,0.7379
8/30/2023,0.754113327,0.739
8/31/2023,0.754718721,0.7403
9/1/2023,0.754434546,0.7357
9/4/2023,0.753209439,0.7358
9/5/2023,0.752808841,0.733
9/6/2023,0.750328648,0.7333
9/7/2023,0.749349135,0.7307
9/8/2023,0.749673155,0.7331
9/11/2023,0.750822115,0.7367
9/12/2023,0.750437808,0.7378
9/13/2023,0.752475222,0.7381
9/14/2023,0.754452387,0.7403
9/15/2023,0.754076766,0.7394
9/18/2023,0.753809695,0.7415
9/19/2023,0.754457165,0.7436
9/20/2023,0.752138271,0.7428
9/21/2023,0.746150226,0.7417
9/22/2023,0.746194624,0.7417
9/25/2023,0.746362718,0.7433
9/26/2023,0.742493239,0.7398
9/27/2023,0.743553928,0.7408
9/28/2023,0.747042551,0.7415
9/29/2023,0.744018372,0.7365
10/2/2023,0.738916685,0.7312
10/3/2023,0.737064027,0.7295
10/4/2023,0.736892774,0.7275
10/5/2023,0.735452871,0.7297
10/6/2023,0.737785924,0.732
10/9/2023,0.739106713,0.7359
10/10/2023,0.740957227,0.7362
10/11/2023,0.742101896,0.7357
10/12/2023,0.740348479,0.7304
10/13/2023,0.74197642,0.7321
10/16/2023,0.743712971,0.7347
10/17/2023,0.740120082,0.7327
10/18/2023,0.738658583,0.7291
10/19/2023,0.737720027,0.7289
10/20/2023,0.735523238,0.7291
10/23/2023,0.734133336,0.7304
10/24/2023,0.73167951,0.7278
10/25/2023,0.730558607,0.7248
10/26/2023,0.729195341,0.723
10/27/2023,0.728104296,0.721
10/30/2023,0.728973135,0.7233
10/31/2023,0.728047515,0.7207
11/1/2023,0.731120169,0.7217
11/2/2023,0.736796718,0.7278
11/3/2023,0.738696587,0.7322
11/6/2023,0.736187798,0.7299
11/7/2023,0.732627265,0.7264
11/8/2023,0.731965496,0.725
11/9/2023,0.732497104,0.7242
11/10/2023,0.731400098,0.7246
11/13/2023,0.734600898,0.7244
11/14/2023,0.738734682,0.7303
11/15/2023,0.740288521,0.7309
11/16/2023,0.738127708,0.727
11/17/2023,0.738896635,0.7287
11/20/2023,0.736631127,0.7286
11/21/2023,0.735712633,0.7299
11/22/2023,0.733742132,0.7306
11/23/2023,0.734904522,0.7301
11/24/2023,0.732337387,0.7334
11/27/2023,0.731605799,0.7344
11/28/2023,0.734556371,0.7367
11/29/2023,0.734522013,0.7359
11/30/2023,0.734826885,0.7374
12/1/2023,0.737690394,0.7409
12/4/2023,0.733208104,0.7387
12/5/2023,0.733051633,0.7357
12/6/2023,0.728694547,0.7357
12/7/2023,0.729339343,0.7353
12/8/2023,0.729008353,0.7362
12/11/2023,0.731588328,0.7367
12/12/2023,0.730110053,0.7358
12/13/2023,0.737083736,0.7397
12/14/2023,0.740541362,0.7459
12/15/2023,0.737566672,0.7474
12/18/2023,0.741446842,0.7463
12/19/2023,0.745139821,0.75
12/20/2023,0.743088911,0.748
12/21/2023,0.747113343,0.7529
12/22/2023,0.751262772,0.7536
12/25/2023,0.75157376,0.7543
12/26/2023,0.752358364,0.7579
12/27/2023,0.754816905,0.7571
12/28/2023,0.752795033,0.7559
12/29/2023,0.752546307,0.7551
1/1/2024,0.752820149,0.7554
1/2/2024,0.750969666,0.7507
1/3/2024,0.751205088,0.7489
1/4/2024,0.753455291,0.749
1/5/2024,0.754525756,0.7484
1/8/2024,0.754906125,0.7492
1/9/2024,0.753044511,0.7468
1/10/2024,0.75441856,0.7473
1/11/2024,0.755716492,0.7466
1/12/2024,0.751989281,0.7457
1/15/2024,0.752638748,0.7447
1/16/2024,0.752590189,0.741
1/17/2024,0.749088581,0.7404
1/18/2024,0.75077822,0.7414
1/19/2024,0.751953436,0.7446
1/22/2024,0.751321914,0.7419
1/23/2024,0.751967201,0.7429
1/24/2024,0.750985411,0.7394
1/25/2024,0.754562897,0.7421
1/26/2024,0.754705665,0.7434
1/29/2024,0.754331836,0.7455
1/30/2024,0.755427459,0.7464
1/31/2024,0.754841165,0.7444
2/1/2024,0.753491567,0.747
2/2/2024,0.750870862,0.7428
2/5/2024,0.747773819,0.7385
2/6/2024,0.74854504,0.7412
2/7/2024,0.749763912,0.7428
2/8/2024,0.751056233,0.7431
2/9/2024,0.751223261,0.743
2/12/2024,0.752570391,0.7435
2/13/2024,0.743216684,0.7372
2/14/2024,0.744749009,0.7384
2/15/2024,0.7475379,0.7427
2/16/2024,0.746212713,0.7416
2/19/2024,0.745540613,0.7413
2/20/2024,0.73987076,0.7395
2/21/2024,0.738147806,0.7404
2/22/2024,0.739436694,0.7417
2/23/2024,0.738650797,0.7405
2/26/2024,0.738199598,0.7404
2/27/2024,0.740848787,0.7392
2/28/2024,0.741215966,0.7365
2/29/2024,0.742150757,0.7365
3/1/2024,0.74410948,0.7374
3/4/2024,0.740972412,0.7367
3/5/2024,0.737358156,0.7357
3/6/2024,0.739432378,0.74
3/7/2024,0.744466366,0.743
3/8/2024,0.742954345,0.7417
3/11/2024,0.740089243,0.7417
3/12/2024,0.743167143,0.7412
3/13/2024,0.743514874,0.7423
3/14/2024,0.741914697,0.739
3/15/2024,0.741658952,0.7384
3/18/2024,0.744055822,0.7389
3/19/2024,0.740499567,0.7371
3/20/2024,0.744182371,0.7412
3/21/2024,0.744799568,0.739
3/22/2024,0.742797117,0.735
3/25/2024,0.742027624,0.736
3/26/2024,0.74518893,0.7362
3/27/2024,0.746454326,0.737
3/28/2024,0.7454918,0.7385
3/29/2024,0.745455581,0.7386
4/1/2024,0.743811531,0.7369
4/2/2024,0.740688891,0.7371
4/3/2024,0.741709616,0.7393
4/4/2024,0.73623451,0.7384
4/5/2024,0.733709409,0.7358
4/8/2024,0.734908887,0.7368
4/9/2024,0.735578566,0.7369
4/10/2024,0.727955702,0.7309
4/11/2024,0.731371279,0.7305
4/12/2024,0.718992251,0.726
4/15/2024,0.717004374,0.7253
4/16/2024,0.71406321,0.7231
4/17/2024,0.717079761,0.7261
4/18/2024,0.718068209,0.7264
4/19/2024,0.718275364,0.7272
4/22/2024,0.723758046,0.7299
4/23/2024,0.728962057,0.7319
4/24/2024,0.729406332,0.7298
4/25/2024,0.73061502,0.7322
4/26/2024,0.730671998,0.7315
4/29/2024,0.731478738,0.732
4/30/2024,0.72758615,0.7258
5/1/2024,0.728906884,0.7279
5/2/2024,0.733529785,0.7313
5/3/2024,0.735085265,0.7307
5/6/2024,0.734781627,0.7318
5/7/2024,0.735439585,0.7285
5/8/2024,0.736657672,0.7288
5/9/2024,0.739375285,0.7312
5/10/2024,0.741415173,0.7314
5/13/2024,0.739215528,0.7317
5/14/2024,0.740860203,0.7326
5/15/2024,0.742923641,0.7352
5/16/2024,0.739783941,0.7343
5/17/2024,0.741021641,0.7346
5/20/2024,0.739427172,0.734
5/21/2024,0.736706531,0.7324
5/22/2024,0.733927696,0.7302
5/23/2024,0.729615482,0.7284
5/24/2024,0.731976068,0.7318
5/27/2024,0.731169278,0.7335
5/28/2024,0.731954701,0.7328
5/29/2024,0.731486607,0.729
5/30/2024,0.73041573,0.731
5/31/2024,0.7293549,0.7338
6/3/2024,0.727862969,0.7338
6/4/2024,0.726465184,0.7312
6/5/2024,0.723473705,0.7302
6/6/2024,0.724776552,0.7315
6/7/2024,0.718731702,0.7266
6/10/2024,0.719563061,0.7268
6/11/2024,0.721594517,0.7268
6/12/2024,0.724242194,0.7287
6/13/2024,0.724844772,0.7276
6/14/2024,0.721574137,0.7281
6/17/2024,0.720390454,0.7287
6/18/2024,0.721154678,0.729
6/19/2024,0.722658611,0.7296
6/20/2024,0.722981312,0.7305
6/21/2024,0.723100419,0.7303
6/24/2024,0.724616432,0.7322
6/25/2024,0.72842308,0.7322
6/26/2024,0.732473341,0.7298
6/27/2024,0.733578024,0.7299
6/28/2024,0.729291914,0.731
7/1/2024,0.72942042,0.728
7/2/2024,0.73351156,0.7311
7/3/2024,0.734466965,0.7332
7/4/2024,0.735298351,0.7345
7/5/2024,0.734415318,0.7331
7/8/2024,0.732987884,0.7334
7/9/2024,0.732081287,0.7334
7/10/2024,0.731557315,0.7342
7/11/2024,0.733841423,0.7336
7/12/2024,0.735684277,0.7334
7/15/2024,0.732955707,0.7308
7/16/2024,0.733270741,0.7313
7/17/2024,0.731037429,0.7309
7/18/2024,0.724586797,0.7296
7/19/2024,0.722631993,0.7283
7/22/2024,0.725632636,0.7269
7/23/2024,0.725668749,0.7254
7/24/2024,0.720987945,0.7242
7/25/2024,0.720648469,0.7233
7/26/2024,0.724724289,0.7228
7/29/2024,0.72302096,0.7219
7/30/2024,0.720390607,0.7221
7/31/2024,0.723970205,0.7242
8/1/2024,0.721834548,0.7207
8/2/2024,0.718801819,0.7208
8/5/2024,0.707685019,0.7233
8/6/2024,0.720007033,0.7254
8/7/2024,0.721888901,0.7268
8/8/2024,0.725050305,0.7282
8/9/2024,0.726339829,0.7283
8/12/2024,0.726333601,0.7276
8/13/2024,0.729804934,0.7296
8/14/2024,0.730600616,0.7291
8/15/2024,0.728911924,0.7283
8/16/2024,0.731183663,0.731
8/19/2024,0.731483292,0.7335
8/20/2024,0.731253929,0.7342
8/21/2024,0.732883213,0.7356
8/22/2024,0.731147628,0.7344
8/23/2024,0.733319383,0.7403
8/26/2024,0.7330917,0.7415
8/27/2024,0.735271271,0.7438
8/28/2024,0.736637358,0.7418
8/29/2024,0.738457519,0.7416
8/30/2024,0.739634411,0.7412
9/2/2024,0.739185737,0.7411
9/3/2024,0.73391545,0.738
9/4/2024,0.734534888,0.7404
9/5/2024,0.735347839,0.7406
9/6/2024,0.734359944,0.7368
9/9/2024,0.734920859,0.7375
9/10/2024,0.736998276,0.7347
9/11/2024,0.737343572,0.7366
9/12/2024,0.736371651,0.7364
9/13/2024,0.736680737,0.7361
9/16/2024,0.73468929,0.736
9/17/2024,0.733621792,0.7354
9/18/2024,0.732522451,0.735
9/19/2024,0.734658967,0.7375
9/20/2024,0.736151493,0.737
9/23/2024,0.735419794,0.7385
9/24/2024,0.736770884,0.7445
9/25/2024,0.738328865,0.7416
9/26/2024,0.737221713,0.7427
9/27/2024,0.736067119,0.7399
9/30/2024,0.733143323,0.7394
10/1/2024,0.733374341,0.7413
10/2/2024,0.734630055,0.7406
10/3/2024,0.733151746,0.7378
10/4/2024,0.733115822,0.7366
10/7/2024,0.730248723,0.7342
10/8/2024,0.732611434,0.7328
10/9/2024,0.73053417,0.7293
10/10/2024,0.729474569,0.7277
10/11/2024,0.725450231,0.7267
10/14/2024,0.72956433,0.7249
10/15/2024,0.724085558,0.726
10/16/2024,0.724177127,0.7272
10/17/2024,0.724549137,0.7249
10/18/2024,0.726109468,0.7247
10/21/2024,0.724837306,0.723
10/22/2024,0.724245471,0.7237
10/23/2024,0.722555448,0.7227
10/24/2024,0.723243667,0.7218
10/25/2024,0.721051952,0.7198
10/28/2024,0.721218502,0.72
10/29/2024,0.721684386,0.7187
10/30/2024,0.718189402,0.7192
10/31/2024,0.715627005,0.7177
11/1/2024,0.715861353,0.7169
11/4/2024,0.717378668,0.7193
11/5/2024,0.719905319,0.7234
11/6/2024,0.718489973,0.7174
11/7/2024,0.717764208,0.7215
11/8/2024,0.713959645,0.7188
11/11/2024,0.714129395,0.7182
11/12/2024,0.714465777,0.7172
11/13/2024,0.717334371,0.7144
11/14/2024,0.715068096,0.7113
11/15/2024,0.714393648,0.7097
11/18/2024,0.716642538,0.7135
11/19/2024,0.718116184,0.7165
11/20/2024,0.718813156,0.7155
11/21/2024,0.722343577,0.7156
11/22/2024,0.721120182,0.7154
11/25/2024,0.722267104,0.715
11/26/2024,0.721087545,0.7115
11/27/2024,0.720940268,0.7127
11/28/2024,0.71937966,0.7136
11/29/2024,0.716502452,0.714
12/2/2024,0.715729125,0.7119
12/3/2024,0.716131529,0.7108
12/4/2024,0.716501937,0.7106
12/5/2024,0.715993856,0.7131
12/6/2024,0.711241679,0.7064
12/9/2024,0.710835315,0.7056
12/10/2024,0.708629165,0.7052
12/11/2024,0.71088573,0.7063
12/12/2024,0.710335222,0.7032
12/13/2024,0.709650258,0.7025
12/16/2024,0.709468098,0.7021
12/17/2024,0.707958028,0.6988
12/18/2024,0.702621338,0.6922
12/19/2024,0.705921872,0.6945
12/20/2024,0.705700543,0.6964
12/23/2024,0.703562808,0.6959
12/24/2024,0.704324209,0.6965
12/25/2024,0.704038753,0.6955
12/26/2024,0.703622875,0.6941
12/27/2024,0.70237209,0.6939
12/30/2024,0.704887842,0.6966
12/31/2024,0.702251116,0.6952
1/1/2025,0.702065281,0.695
1/2/2025,0.702761277,0.6943
1/3/2025,0.699137108,0.6922
1/6/2025,0.698781893,0.6977
1/7/2025,0.69863252,0.6959
1/8/2025,0.700655057,0.6956
1/9/2025,0.701491253,0.6947
1/10/2025,0.702154685,0.6934
1/13/2025,0.706023868,0.6955
1/14/2025,0.706973152,0.6969
1/15/2025,0.7069377,0.6973
1/16/2025,0.704683017,0.6947
1/17/2025,0.700720093,0.6907
1/20/2025,0.70048162,0.6988
1/21/2025,0.701383419,0.6982
1/22/2025,0.701076182,0.6955
1/23/2025,0.701039902,0.6953
1/24/2025,0.700255682,0.6973
1/27/2025,0.70069066,0.6957
1/28/2025,0.699136279,0.6945
1/29/2025,0.695530405,0.6935
1/30/2025,0.692444349,0.6903
1/31/2025,0.68673768,0.6877
2/3/2025,0.685103199,0.6931
2/4/2025,0.684799522,0.6982
2/5/2025,0.686087061,0.6988
2/6/2025,0.684545188,0.6989
2/7/2025,0.687319315,0.6997
2/10/2025,0.687999155,0.6985
2/11/2025,0.690205522,0.6999
2/12/2025,0.690267998,0.699
2/13/2025,0.692341909,0.7046
2/14/2025,0.693938557,0.7051
2/17/2025,0.694202945,0.705
2/18/2025,0.696796637,0.7044
2/19/2025,0.699693,0.7025
2/20/2025,0.700862591,0.7055
2/21/2025,0.699229077,0.703
2/24/2025,0.698220562,0.7013
2/25/2025,0.699599923,0.6987
2/26/2025,0.70113472,0.6975
2/27/2025,0.699483894,0.6926
2/28/2025,0.700168534,0.6915
3/3/2025,0.696700177,0.6905
3/4/2025,0.697263542,0.6947
3/5/2025,0.696948093,0.6974
3/6/2025,0.703626456,0.6995
3/7/2025,0.699023785,0.6958
3/10/2025,0.700490174,0.6925
3/11/2025,0.696319733,0.6928
3/12/2025,0.697679114,0.6959
3/13/2025,0.69867642,0.6926
3/14/2025,0.695695842,0.6961
3/17/2025,0.69353809,0.6999
3/18/2025,0.693811376,0.6994
3/19/2025,0.697695714,0.698
3/20/2025,0.698571078,0.6981
3/21/2025,0.697648012,0.6969
3/24/2025,0.696422196,0.6984
3/25/2025,0.699500202,0.7003
3/26/2025,0.700892512,0.7009
3/27/2025,0.699337186,0.699
3/28/2025,0.699383818,0.6987
3/31/2025,0.699787522,0.695
4/1/2025,0.699098898,0.6992
4/2/2025,0.701235171,0.7022
4/3/2025,0.704556333,0.7094
4/4/2025,0.697836594,0.7033
4/7/2025,0.697634561,0.7018
4/8/2025,0.697603688,0.7011
4/9/2025,0.704662066,0.7101
4/10/2025,0.703779038,0.7152
4/11/2025,0.700985026,0.7207
4/14/2025,0.701836949,0.7207
4/15/2025,0.700400288,0.7165
4/16/2025,0.706108606,0.7215
4/17/2025,0.704489649,0.7225
4/18/2025,0.704879784,0.7222
4/21/2025,0.707967105,0.7224
4/22/2025,0.706478152,0.7239
4/23/2025,0.706225292,0.7204
4/24/2025,0.711057688,0.7219
4/25/2025,0.713087402,0.7213
4/28/2025,0.716395148,0.7231
4/29/2025,0.718175756,0.7229
4/30/2025,0.716727242,0.7247
5/1/2025,0.711596849,0.7218
5/2/2025,0.70908501,0.724
5/5/2025,0.708213948,0.7233
5/6/2025,0.711401295,0.7258
5/7/2025,0.70930174,0.7226
5/8/2025,0.70681277,0.7182
5/9/2025,0.704998475,0.7176
5/12/2025,0.698255449,0.7156
5/13/2025,0.700005024,0.7176
5/14/2025,0.696477442,0.7152
5/15/2025,0.700684799,0.7164
5/16/2025,0.699179455,0.7159
5/19/2025,0.701684567,0.7168
5/20/2025,0.708927973,0.7186
5/21/2025,0.707541112,0.7215
5/22/2025,0.710913256,0.7216
5/23/2025,0.712571429,0.7283
5/26/2025,0.714015611,0.728
5/27/2025,0.712129363,0.7241
5/28/2025,0.709674347,0.7227
5/29/2025,0.711463858,0.7242
5/30/2025,0.714084133,0.7279
6/2/2025,0.715672349,0.7292
6/3/2025,0.715665784,0.7288
6/4/2025,0.720602957,0.7311
6/5/2025,0.71816219,0.7312
6/6/2025,0.715173732,0.7301
6/9/2025,0.717692511,0.7299
6/10/2025,0.716223669,0.7315
6/11/2025,0.721828633,0.7314
6/12/2025,0.727865654,0.7351
6/13/2025,0.729355079,0.7359
6/16/2025,0.728014434,0.7369
6/17/2025,0.732369059,0.7311
6/18/2025,0.732504247,0.7302
6/19/2025,0.731607216,0.7299
6/20/2025,0.732046882,0.728
6/23/2025,0.732513725,0.7281
6/24/2025,0.731877098,0.7286
6/25/2025,0.734567864,0.7285
6/26/2025,0.740066051,0.7329
6/27/2025,0.734560627,0.7305
6/30/2025,0.737660863,0.7349
7/1/2025,0.731868648,0.7328
7/2/2025,0.736240944,0.7359
7/3/2025,0.729953899,0.7362
7/4/2025,0.728576277,0.7352
7/7/2025,0.726973619,0.7309
7/8/2025,0.730279855,0.7321
7/9/2025,0.730936807,0.7307
7/10/2025,0.73277213,0.7323
7/11/2025,0.73301865,0.7304
7/14/2025,0.737822563,0.7296
7/15/2025,0.735206364,0.7287
7/16/2025,0.741197018,0.7309
7/17/2025,0.742618696,0.7271
7/18/2025,0.743807636,0.7286
7/21/2025,0.741053548,0.7309
7/22/2025,0.742805544,0.735
7/23/2025,0.739590256,0.7355
7/24/2025,0.736517178,0.7333
7/25/2025,0.735782229,0.7297
7/28/2025,0.731675756,0.7278
7/29/2025,0.73748981,0.7262
7/30/2025,0.72943883,0.7232
7/31/2025,0.724347539,0.7217
8/1/2025,0.739205349,0.7254
8/4/2025,0.736431526,0.7258
8/5/2025,0.738627735,0.7261
8/6/2025,0.74268089,0.7277
8/7/2025,0.737210055,0.7275
8/8/2025,0.731546895,0.7268
8/11/2025,0.731082838,0.7257
8/12/2025,0.733520139,0.7261
8/13/2025,0.735135407,0.7268
8/14/2025,0.728982818,0.7238
8/15/2025,0.727848477,0.7236
8/18/2025,0.727568389,0.7245
8/19/2025,0.725487295,0.7211
8/20/2025,0.728941996,0.7208
8/21/2025,0.730592648,0.7189
8/22/2025,0.737530399,0.7233
8/25/2025,0.73485537,0.7215
8/26/2025,0.739431574,0.7226
8/27/2025,0.744828003,0.7251
8/28/2025,0.74232248,0.7273
8/29/2025,0.741259848,0.7277
9/1/2025,0.74066672,0.7272
9/2/2025,0.742295917,0.7256
9/3/2025,0.742135599,0.725
9/4/2025,0.74418433,0.7237
9/5/2025,0.743248306,0.7231
9/8/2025,0.745449603,0.7245
9/9/2025,0.740503823,0.7224
9/10/2025,0.73869137,0.7213
9/11/2025,0.737804309,0.7229
9/12/2025,0.735952985,0.7223
9/15/2025,0.73857503,0.7258
9/16/2025,0.736830437,0.7279
9/17/2025,0.733833692,0.726
9/18/2025,0.73358744,0.7248
9/19/2025,0.736207015,0.7254
9/22/2025,0.730892766,0.7237
9/23/2025,0.730196915,0.7228
9/24/2025,0.726090737,0.7196
9/25/2025,0.726370566,0.7173
9/26/2025,0.728624971,0.7177
9/29/2025,0.730694915,0.7187
9/30/2025,0.730496077,0.7184
10/1/2025,0.735996397,0.7176
10/2/2025,0.733603759,0.7159
10/3/2025,0.730803748,0.7167
10/6/2025,0.730500794,0.7172
10/7/2025,0.731741718,0.7168
10/8/2025,0.732234234,0.7168
10/9/2025,0.727512635,0.7133
10/10/2025,0.73066628,0.714
10/13/2025,0.732924304,0.7125
10/14/2025,0.73621635,0.712
